index,observed,location_details,county,state,title,latitude,longitude,date,number,classification,geohash
2548,231,"Donnels Creek runs north and south, paralleling North Hampton Rd.  (edited)",Clark County,Ohio,"Report 1750: Large furry head about 12"" by 18"" looked in the back door.",39.92104000000001,-83.95184,1993-09-15,1750.0,Class A,dph71ekhum
2549,232,(edited),Clark County,Ohio,"Report 1751: Latenight encounter while camping, then morning vocalizations heard",39.85461,-83.94906,1998-10-15,1751.0,Class A,dph69xq1vj
2550,233,(edited),Clark County,Ohio,"Report 1755: Driver sees a tall (about 7-8ft), fur covered biped along roadside",39.86096,-83.96562,2000-10-15,1755.0,Class A,dph6c26ngj
2551,234,(edited),Clark County,Ohio,"Report 1756: Deer Hunter sees large, bipedal, fur covered man-like critter run by in early morning encounter",39.89216,-83.96123,2000-11-24,1756.0,Class A,dph6cqjk9t
2552,235,"State route 32,Williamsburg/ route 133 south, right on Twin Bridges, go to end, straight to enter wilderness area. Equine trail on left, leading southwestward.",Clermont County,Ohio,Report 47305: Bow hunter hears possible vocalizations and wood knocks in the East Fork Wilderness Area near Williamsburg,39.01569,-84.08533,2014-12-07,47305.0,Class B,dnujywdfvg
2553,236,"Take Route 125 east out of Cincinnati, Ohio and go through Amelia for about four or five miles. You will come to a light with route 222 on right and old Route 74 on left.  Turn left on Old 74 for about a quarter of a mile and you will see the entrance to park on left.  Turn into park and go about 100 yards and that is the location of where we saw it.",Clermont County,Ohio,Report 49766: Grandmother and grandson spot a tall figure by the road's edge at East Fork State Park,39.00175,-84.14354,2015-09-13,49766.0,Class B,dnujvk099m
2554,237,,Clermont County,Ohio,,,,,56346.0,Class B,
2555,238,Southern side of Eastfork Lake area.,Clermont County,Ohio,Report 60924: Homeowner across the street from East Fork State Park (30mi SE of Cincinnati) describes possible encounter at night,38.99484,-84.10731,2018-04-21,60924.0,Class A,dnujy4fcmt
2556,239,"Columbiana County, Ohio...in Calcutta ( four miles north of East Liverpool, Ohio)",Columbiana County,Ohio,Report 4307: Late night sighting by children at a home in Calcutta,40.6807,-80.57164,1971-06-30,4307.0,Class A,dpnxqt9w28
2557,240,Walking from Jethro Hollow to Wellsville Ohio.,Columbiana County,Ohio,Report 33014: Memory told of a daylight sightling while walking down railroad tracks near East Liverpool,40.63606,-80.53528,1973-08-30,33014.0,Class A,dpnxpmefpy
2558,241,USA  - Ohio - Columbiana - Duke Vodrey Rd. above Beaver Creek,Columbiana County,Ohio,"Report 4306: Sighting at a home on Duke Vodrey Rd., above Beaver Creek.",40.76533,-80.55216999999998,1980-06-01,4306.0,Class A,dpnxyvpeq2
2559,242,On a dairy farm [ between Calcutta (Ohio) and East Liverpool],Columbiana County,Ohio,Report 12220: Possible approach to a dwelling between Calcutta and East Liverpool,40.69334,-80.57396,1980-06-15,12220.0,Class B,dpnxqrzzfs
2560,243,Spucevale Rd. can be accessed from State Route 170 in Calcutta. Gretchen's lock is part of Beaver Creek State Park.,Columbiana County,Ohio,"Report 2696: Nighttime sighting by three in car, on Sprucevale Rd. near Calcutta",40.70386,-80.58332,1982-06-15,2696.0,Class A,dpnxw3cj0t
2561,244,The area is in the back or southern part of the park by the Gretchen's Lock trail heading downstream.,Columbiana County,Ohio,"Report 7493: Outdoor photographer hears a howl/scream on two separate occasions that were identical to the sounds on the ""Sightings"" television show.",40.72943,-80.59236,1997-10-01,7493.0,Class B,dpnxwnd6ju
2562,245,Off of State Route 170 near Smith Road.,Columbiana County,Ohio,"Report 6620: A man driving down the road witness's a 'huge"" creature walk across the road",40.68935,-80.57593,2001-07-16,6620.0,Class A,dpnxqrq2ss
2563,246,Off of State Route 7 (the rest omitted).,Columbiana County,Ohio,Report 6900: Ongoing accounts with a screaming ape-like creature,40.77972000000001,-80.64831,2001-11-01,6900.0,Class A,dpnxuz9xn4
2564,247,"I'm sorry, but it's been a rather fruitless search online for the bridletrail map. I know they have a pamphlet with the trails but I haven't found it online. So I'll try to describe how to get to the point. You follow orange trail until you come to large opening that leads to a section of the creek. across from the opening you can see high cliffs. Cross it and you come to a large island, which you go right off of into a small trickle of the creek and onto a rather stony bed. Which you cross another creek to a forested area full of hemlocks. There is (or was, I haven't gotten down there this year) an old tree with a phone set in the middle. If you see that, you're on the trail. You just follow the trail until you come to a fork. In front of you is a straight path, usually mowed, stating no tresspassing. The right is a trail I've never really been on, and the left is the trail to the pines. Naturally you want to go left. Go through the white pines, and when you come out of them there should be an old log lying on its side right in your line of sight. That would be the place.",Columbiana County,Ohio,Report 15969: Possible daylight sighting on horse trail in Beaver Creek State Park,40.725,-80.616,2007-01-10,15969.0,Class B,dpnxttc0r4
2565,248,"Beaver Creek State Park, one of the larger pine tree area sites (site 47, 48, or 49)",Columbiana County,Ohio,Report 46834: Camper has possible early evening sighting in Beaver Creek State Park,40.73206,-80.61995999999998,2008-06-14,46834.0,Class B,dpnxtrn36y
2566,249,,Columbiana County,Ohio,Report 37656: Possible Thanksgiving Day road crossing on Hwy. 11 near Leetonia,40.87496,-80.7291,2012-11-22,37656.0,Class B,dpq8dcncgs
2567,250,,Columbiana County,Ohio,Report 51304: Road crossing seen by mother and daughter travelling at dusk near Salem,40.92344,-80.84042,2015-10-20,51304.0,Class A,dpq8b3vu3d
2568,251,"This took place near Warsaw, Ohio in Coshocton County, Ohio.",Coshocton County,Ohio,Report 4310: Footprints discovered along a creek on a sand bar,40.35097,-81.99847,1988-05-19,4310.0,Class B,dpjtw1dt3j
2569,252,Woodbury wildlife area.off of County Road 6,Coshocton County,Ohio,"Report 3589: Two witnesses find tracks, and arranged animal remains, in Woodbury Gameland",40.2287,-81.96845,1998-03-15,3589.0,Class B,dpjsyg2mht
2570,253,,Coshocton County,Ohio,Report 4555: Large footprints found by individual while he was repairing a fence.,40.3244,-81.99955,2000-05-07,4555.0,Class B,dpjtqhcdxu
2571,254,I was not driving and had never been there before so Im not even 100% on the county rd.name.It was on woodbury wildlife refuge [public hunting].,Coshocton County,Ohio,"Report 3535: Two witnesses find animal carcasses in possible display arrangement, near Coshocton on the Woodbury Wildlife Refuge",40.25597,-82.1334,2001-04-15,3535.0,Class B,dpjt502k10
2572,255,It's the first small island west of the State Route 66 bridge.,Defiance County,Ohio,Report 2902: Man in boat spotting deer witnesses a three to four foot tall biped walking on a log followed by a scream,41.2625,-84.38103000000002,1998-05-24,2902.0,Class A,dp7fxzee7r
2573,256,US RT. 23 about 2 mi. North of Franklin Co. and about 5 mi North of 270 outer belt for Columbus Highbanks Metro Park,Delaware County,Ohio,"Report 878: Hikers spot white bigfoot at Higbanks Park outside Columbus, OH",40.15002,-83.02854,1989-08-15,878.0,Class A,dphuqth6yf
2574,257,I don't exactly know the exact directions but my buddy I was with does sorry,Erie County,Ohio,Report 38725: Possible footprints found by a tree trimming crew on a road near Norwalk,41.17222,-82.34181,2013-01-02,38725.0,Class B,dpm6nr0t8f
2575,258,"The sighting occured down the road from Clearcreek Metro Park, just off of State Route 33.",Fairfield County,Ohio,Report 8450: Property owners hear loud vocalizations in early morning and have a possible sighting near Clearcreek Metro Park,39.5246,-82.6353,2004-04-03,8450.0,Class B,dpj0ze4z3z
2576,259,"From Tarlton, follow 159 and turn right onto Julian Rd. Right to Drinkle then left onto Clearport Rd. Next, go right onto McDonald Rd. SW then right on Clearcreek Rd. SW. Turn left to stay on Clearcreek Rd. SW then turn left to arrive at Lake Romona.",Fairfield County,Ohio,Report 28499: Possible bigfoot activity and interesting photos taken at Clear Creek Park,39.59947,-82.63535999999998,2010-10-09,28499.0,Class B,dpj1r8fg8s
2577,260,My property in Fairfield county.,Fairfield County,Ohio,,,,,51962.0,Class A,
2578,261,"Rural area, about two miles outside of town.",Ashland County,Ohio,Report 7026: Three teenage boys witness an ape-like creature lope across a field into the woods,40.85035,-82.29486,1963-07-01,7026.0,Class A,dpm2rkddwc
2579,262,"Lima, Ohio, Lost Creek Golf Course",Allen County,Ohio,Report 3351: Late night sighting by teen at Lost Creek Golf Course,40.73412,-84.06565,1987-03-15,3351.0,Class A,dphpxp3m2q
2580,263,"Private Land near Peebles OH - Adams County - off Rte 41 - near Peach Mountain.  I think the nearest road is Steam Furance Rd., but this inicident was a long time ago.",Adams County,Ohio,Report 3352: Large footprint found in sandbar,38.89665,-83.40573,1981-01-31,3352.0,Class B,dnutq0cv3t
2601,264,Off S.R. 348; Jefferson Township; Adams County,Adams County,Ohio,Report 4176: Evening sighting by two young boys,38.83859,-83.28128000000002,1999-04-26,4176.0,Class A,dnuubyk7jt
2602,265,"The nearest town that shows on a map is West Union, we actually live some 8-10 miles easterly from there off State Road 125 in the Brush Creek Township in the community known as Lynx.",Adams County,Ohio,"Report 3315: Nighttime sighting by mother and son in Lynx, near West Union",38.73687,-83.39134,2002-05-26,3315.0,Class A,dnusq7u68g
2603,266,"Can take you there, my friend Steve is familiar with the area, not me.",Adams County,Ohio,,,,,34932.0,Class B,
2604,267,This is a state park in Ohio.  It is off of Rt. 41 between Hillsboro and Peebles.,Adams County,Ohio,Report 30369: Photo of a possible footprint taken by campers in the Fort Hill Area,39.11929,-83.40021999999998,2011-08-08,30369.0,Class B,dnuww1my6h
2605,268,,Adams County,Ohio,,,,,37259.0,Class A,
2606,269,Our cabin is near West Union in the woods and cant be seen from road. (Specific location details omitted due to ongoing investigation.),Adams County,Ohio,Report 58703: Strange occurrences at a rural cabin near West Union causes owner to put it up for sale,38.82795,-83.56633000000002,2017-06-17,58703.0,Class B,dnusfkkv5q
2607,270,,Allen County,Ohio,Report 3350: large footprints found.,40.65572,-83.93892,1999-11-01,3350.0,Class B,dphr3cjs9r
2608,271,The incident in question took place in Ashland county about 5 miles south of Ashland on a one lane country road. If necessary I can go And get the actual township number for the road.,Ashland County,Ohio,Report 3380: Two high school students are chased by large unknown creature,40.82327,-82.32803,1991-09-15,3380.0,Class A,dpm2nxdscc
2609,272,,Ashland County,Ohio,Report 11946: Footprints and vocalizations culminate in a brief sighting for a family living near Savannah.,40.99562,-82.38627,2003-04-07,11946.0,Class B,dpm3jr00uc
2610,273,"Somewhere between Cleveland and Columbus in one of the little campsite areas along State Route 3, from what he recalls.  (He called back to describe the Mohican Memorial Forest as the likely general area.)",Ashland County,Ohio,Report 5333: Man recalls being picked up as a child in Mohican Memorial Forest,40.60787,-82.26236,2004-08-29,5333.0,Class A,dpjx006mup
2611,274,"From Loudonville Village limits: take State Route 3 south 1/2 mile to SR 97 turn right just past bridge.Take SR 97 west for 2.9 miles until you see a multi stacked sign with Camp Area 'B' in the middle,  turn right on to Park road 51 for approx 1/10 mile then turn left on to Park road, drive approx. 1.2 miles to the Covered Bridge and then turn right on the far end in to Camp Area ""B"" (See sign). Once in the parking lot drive to the far end approx. 200 yards and you will see the camp sites. Camp site # 2 is where the sighting was reported to have been made.",Ashland County,Ohio,Report 49847: Tall figure seen in the shadows at Mohican State Park,40.61111,-82.29642,2015-09-18,49847.0,Class B,dpjrp318f7
